"integrated_intensity"	"physical_size"	"local_intensity"	"volume_levelling"	"size"	"leaf"	"intensity"	"spot"	"branch"	"spot_base"	"x"	"y"	"z"	"node"	"parent"	"node_children"	"parent_children"	
11281	0.176236	58	11270.6	144	0	59	0	1	0	295	329	15	146961720	171792544	1	1	
11045	0.17134	57	11034.7	140	0	60	0	1	0	293	331	15	171790640	146961720	1	1	
10865	0.167669	56	10854.8	137	0	61	0	1	0	298	333	14	171790192	171790640	1	1	
10560	0.16155	55	10550	132	0	62	0	1	0	294	330	15	171789296	171790192	1	1	
10188	0.154206	54	10178.3	126	0	63	0	1	0	296	329	14	171787952	171789296	1	1	
9747	0.145639	53	9737.68	119	0	64	0	1	0	297	329	16	146957032	171787952	1	1	
9363	0.138296	52	9354.01	113	0	65	0	1	0	293	332	15	146957768	146957032	1	1	
9168	0.134625	51	9159.11	110	0	66	0	1	0	296	329	16	149095824	146957768	1	1	
9036	0.132177	50	9027.14	108	0	67	0	1	0	297	329	14	171785416	149095824	1	1	
8835	0.128505	49	8826.26	105	0	68	0	1	0	296	330	17	171784408	171785416	1	1	
8291	0.118714	48	8282.81	97	0	69	0	1	0	296	333	14	171783400	171784408	1	1	
8084	0.115043	47	8075.95	94	0	70	3	1	3	295	332	14	171782168	171783400	1	1	
7664	0.1077	46	7656.35	88	0	71	3	1	0	295	334	15	153301472	171782168	1	1	
7380	0.102804	45	7372.6	84	0	72	3	1	0	293	331	16	148026944	153301472	1	1	
7164	0.0991327	44	7156.76	81	0	73	3	1	0	297	329	15	145868984	148026944	1	1	
6872	0.0942372	43	6864.93	77	0	75	3	1	0	296	330	14	146953352	145868984	1	1	
6422	0.0868941	41	6415.4	71	0	76	3	1	0	294	331	15	146947768	146953352	1	1	
6118	0.0819986	40	6111.69	67	0	77	3	1	0	294	334	17	145862992	146947768	1	1	
5733	0.0758793	39	5727.08	62	0	78	3	1	0	298	333	15	145862288	145862992	1	1	
5577	0.0734316	38	5571.2	60	0	79	3	1	0	294	331	17	148034456	145862288	1	1	
5419	0.0709839	37	5413.32	58	0	80	3	1	0	297	330	14	146943200	148034456	1	1	
5179	0.0673123	36	5173.55	55	0	81	3	1	0	297	332	14	148038800	146943200	1	1	
4936	0.0636407	35	4930.78	52	0	82	3	1	0	296	331	14	146946904	148038800	1	1	
4772	0.061193	34	4766.92	50	0	83	3	1	0	295	330	16	146953976	146946904	1	1	
4606	0.0587453	33	4601.07	48	0	84	3	1	0	298	330	15	149101592	146953976	1	1	
4522	0.0575214	32	4517.11	47	0	85	3	1	0	297	331	14	149096080	149101592	1	1	
4437	0.0562976	31	4432.16	46	0	86	3	1	0	297	334	17	146958792	149096080	1	1	
4093	0.0514021	30	4088.53	42	0	87	3	1	0	298	331	16	152230688	146958792	1	1	
4006	0.0501783	29	4001.58	41	0	88	3	1	0	296	330	15	146943824	152230688	1	1	
3654	0.0452828	28	3649.97	37	0	89	3	1	0	296	330	16	148024872	146943824	1	1	
3387	0.0416112	27	3383.25	34	0	90	3	1	0	295	331	17	146957304	148024872	1	1	
3207	0.0391635	26	3203.44	32	0	91	3	1	0	297	330	15	148032256	146957304	1	1	
2934	0.0354919	25	2930.73	29	0	92	3	1	0	298	332	16	148035576	148032256	1	1	
2566	0.0305965	24	2563.15	25	0	93	3	1	0	294	333	16	152233808	148035576	1	1	
2473	0.0293726	23	2470.24	24	0	94	3	1	0	298	331	15	146958296	152233808	1	1	
2191	0.0257011	22	2188.56	21	0	95	3	1	0	295	332	15	146957928	146958296	1	1	
2096	0.0244772	21	2093.63	20	0	97	3	1	0	294	332	16	148024280	146957928	1	1	
1999	0.0232533	19	1996.72	19	0	98	3	1	0	297	332	17	148024024	148024280	1	1	
1901	0.0220295	18	1898.82	18	0	99	3	1	0	297	333	17	146949144	148024024	1	1	
1802	0.0208056	17	1799.9	17	0	101	3	1	0	296	331	15	149099040	146949144	1	1	
1701	0.0195818	15	1699	16	0	102	3	1	0	295	331	16	149098672	149099040	1	1	
1599	0.0183579	14	1597.11	15	0	103	3	1	0	295	333	17	146952984	149098672	1	1	
1084	0.0122386	13	1082.73	10	0	104	3	1	0	296	332	15	146948504	146952984	1	1	
876	0.00979088	12	874.962	8	0	106	3	1	0	295	333	16	148034952	146948504	1	1	
770	0.00856702	10	769.083	7	0	107	3	1	0	296	332	17	153302632	148034952	1	1	
663	0.00734316	9	662.207	6	0	108	3	1	0	296	331	16	153302392	153302632	1	1	
447	0.00489544	8	446.462	4	0	110	3	1	0	297	332	16	148031536	153302392	1	1	
227	0.00244772	6	226.728	2	0	111	3	1	0	295	332	16	148031280	148031536	1	1	
116	0.00122386	5	115.858	1	1	116	3	1	0	296	332	16	148027328	148031280	0	1	
64	0.00734316	2	63.9266	6	0	10	0	0	0	290	329	20	172291568	172375080	1	2	
44	0.00489544	1	43.9462	4	1	11	0	0	0	291	330	21	172223520	172291568	0	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	281	346	21	173357296	173887192	0	4	
33	0.0134625	1	32.9596	11	1	3	0	0	0	294	348	26	173889224	174670824	0	4	
14	0.00856702	1	13.9829	7	1	2	0	0	0	317	349	18	174310872	175669312	0	127	
2502	0.8053	12	2500.39	658	0	2	0	0	0	264	367	24	174594712	175669312	4	127	
261	0.0746555	6	260.776	61	0	3	0	0	0	267	368	22	173858776	174594712	1	4	
186	0.044059	5	185.824	36	0	4	0	0	0	268	366	22	173382944	173858776	1	1	
126	0.0257011	4	125.871	21	0	5	0	0	0	267	367	22	173047328	173382944	1	1	
86	0.0159102	3	85.9045	13	0	6	0	0	0	267	366	22	172806856	173047328	1	1	
50	0.00856702	2	49.94	7	0	7	0	0	0	266	366	22	172629616	172806856	1	1	
8	0.00122386	1	7.99021	1	1	8	0	0	0	266	365	21	172480872	172629616	0	1	
750	0.189698	9	749.431	155	0	3	0	0	0	276	353	17	173661992	174594712	1	4	
603	0.129729	8	602.481	106	0	4	0	0	0	275	348	17	173242504	173661992	1	1	
475	0.0905656	7	474.547	74	0	5	0	0	0	276	352	17	172953504	173242504	1	1	
350	0.0599691	6	349.64	49	0	6	0	0	0	276	351	17	172737560	172953504	2	1	
22	0.00367158	2	21.9743	3	0	7	0	0	0	274	353	14	172539160	172737560	1	2	
8	0.00122386	1	7.99021	1	1	8	0	0	0	273	353	14	172418480	172539160	0	1	
202	0.0305965	5	201.786	25	0	7	0	0	0	275	351	17	172579256	172737560	1	2	
125	0.017134	4	124.863	14	0	8	0	0	0	275	351	15	172440312	172579256	1	1	
77	0.00979088	3	76.9119	8	0	9	0	0	0	274	351	16	172341592	172440312	1	1	
41	0.00489544	2	40.951	4	0	10	0	0	0	276	352	16	172267272	172341592	1	1	
11	0.00122386	1	10.9865	1	1	11	0	0	0	275	351	16	172204856	172267272	0	1	
81	0.0318204	2	80.9045	26	0	3	0	0	0	269	355	18	173706208	174594712	1	4	
12	0.00367158	1	11.9853	3	1	4	0	0	0	269	354	18	173272888	173706208	0	1	
928	0.214175	11	927.357	175	0	3	0	0	0	274	364	20	173790232	174594712	1	4	
781	0.154206	10	780.383	126	0	4	0	0	0	278	362	20	173333288	173790232	1	1	
653	0.115043	9	652.425	94	0	5	0	0	0	272	363	20	173015168	173333288	1	1	
513	0.0807748	8	512.515	66	0	6	0	0	0	274	363	20	172783744	173015168	2	1	
362	0.0514021	7	361.64	42	0	7	0	0	0	273	362	20	172611400	172783744	1	2	
264	0.0342681	6	263.726	28	0	8	0	0	0	274	362	20	172474712	172611400	1	1	
176	0.0208056	5	175.813	17	0	9	0	0	0	277	360	20	172370168	172474712	1	1	
113	0.0122386	4	112.878	10	0	10	0	0	0	275	359	19	172284384	172370168	1	1	
73	0.00734316	3	72.9192	6	0	11	0	0	0	276	360	19	172218592	172284384	1	1	
51	0.00489544	2	50.9413	4	0	12	0	0	0	274	360	19	172165976	172218592	1	1	
39	0.00367158	1	38.9523	3	1	13	0	0	0	274	361	19	172126072	172165976	0	1	
43	0.00734316	2	42.9486	6	0	7	0	0	0	279	357	18	172590880	172783744	1	2	
8	0.00122386	1	7.99021	1	1	8	0	0	0	278	357	18	172459392	172590880	0	1	
23	0.0134625	2	22.9731	11	0	2	0	0	0	284	355	14	174082280	175669312	1	127	
3	0.00122386	1	2.99633	1	1	3	0	0	0	283	354	14	173545008	174082280	0	1	
100	0.0465067	3	99.907	38	0	2	0	0	0	266	355	22	174540736	175669312	1	127	
60	0.0220295	2	59.9339	18	0	3	0	0	0	266	354	22	173856520	174540736	1	1	
24	0.00734316	1	23.9706	6	1	4	0	0	0	266	353	22	173357856	173856520	0	1	
40	0.0195818	3	39.9608	16	0	2	0	0	0	289	359	17	174254992	175669312	1	127	
22	0.00856702	2	21.9743	7	0	3	0	0	0	288	359	17	173665016	174254992	1	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	287	359	17	173243976	173665016	0	1	
22	0.0134625	1	21.9731	11	1	2	0	0	0	285	361	21	174380784	175669312	0	127	
2	0.00122386	1	1.99755	1	1	2	0	0	0	246	396	22	174553360	175669312	0	127	
53	0.0293726	2	52.9413	24	0	2	0	0	0	329	413	23	174609792	175669312	2	127	
9	0.00367158	1	8.98899	3	1	3	0	0	0	328	410	22	173868816	174609792	0	2	
6	0.00244772	1	5.99266	2	1	3	0	0	0	328	412	23	173900384	174609792	0	2	
480	0.204385	6	479.591	167	0	2	0	0	0	313	416	25	174687312	175669312	2	127	
297	0.0954611	5	296.714	78	0	3	0	0	0	313	414	25	173948576	174687312	1	2	
189	0.0514021	4	188.794	42	0	4	0	0	0	312	413	25	173438152	173948576	2	1	
71	0.0159102	3	70.9204	13	0	5	0	0	0	311	412	25	173086576	173438152	1	2	
31	0.0061193	2	30.9633	5	0	6	0	0	0	312	411	24	172829040	173086576	1	1	
7	0.00122386	1	6.99143	1	1	7	0	0	0	311	410	24	172644664	172829040	0	1	
10	0.00244772	1	9.98776	2	1	5	0	0	0	313	415	23	173065816	173438152	0	2	
15	0.0061193	1	14.9816	5	1	3	0	0	0	311	406	25	173947120	174687312	0	2	
388	0.141968	7	387.716	116	0	2	0	0	0	303	333	24	174628744	175669312	1	127	
302	0.0893418	6	301.732	73	0	3	0	0	0	305	333	24	173912896	174628744	1	1	
209	0.0514021	5	208.794	42	0	4	0	0	0	305	332	24	173416256	173912896	1	1	
133	0.0281488	4	132.859	23	0	5	0	0	0	308	330	24	173070920	173416256	1	1	
78	0.0146863	3	77.9119	12	0	6	0	0	0	308	329	24	172824400	173070920	1	1	
36	0.0061193	2	35.9572	5	0	7	0	0	0	307	328	23	172637176	172824400	1	1	
8	0.00122386	1	7.99021	1	1	8	0	0	0	307	329	23	172495168	172637176	0	1	
57	0.0244772	4	56.951	20	0	2	0	0	0	325	343	19	174374440	175669312	1	127	
35	0.0110147	3	34.967	9	0	3	0	0	0	323	342	19	173748048	174374440	1	1	
26	0.00734316	2	25.9706	6	0	4	0	0	0	325	342	19	173302632	173748048	1	1	
10	0.00244772	1	9.98776	2	1	5	0	0	0	325	341	19	172997048	173302632	0	1	
419	0.183579	5	418.633	150	0	2	0	0	0	334	339	20	174432072	175669312	3	127	
84	0.0293726	3	83.9119	24	0	3	0	0	0	334	338	19	173702096	174432072	1	3	
39	0.0110147	2	38.9559	9	0	4	0	0	0	331	340	17	173240808	173702096	1	1	
15	0.00367158	1	14.9816	3	1	5	0	0	0	332	340	17	172952256	173240808	0	1	
56	0.0183579	3	55.9449	15	0	3	0	0	0	338	338	17	173659080	174432072	1	3	
32	0.00856702	2	31.9657	7	0	4	0	0	0	338	335	17	173239080	173659080	1	1	
20	0.00489544	1	19.9755	4	1	5	0	0	0	338	337	17	172951440	173239080	0	1	
115	0.0354919	4	114.894	29	0	3	0	0	0	345	335	18	173700568	174432072	1	3	
76	0.0195818	3	75.9217	16	0	4	0	0	0	344	334	18	173270056	173700568	1	1	
44	0.00979088	2	43.951	8	0	5	0	0	0	342	333	18	172973696	173270056	1	1	
24	0.00489544	1	23.9706	4	1	6	0	0	0	343	335	18	172751440	172973696	0	1	
453	0.208056	4	452.584	170	0	2	0	0	0	354	333	17	174243832	175669312	1	127	
265	0.0930134	3	264.721	76	0	3	0	0	0	354	332	17	173615632	174243832	2	1	
114	0.0318204	2	113.873	26	0	4	0	0	0	355	332	16	173208232	173615632	2	2	
25	0.0061193	1	24.9694	5	1	5	0	0	0	356	330	14	172887536	173208232	0	2	
25	0.0061193	1	24.9694	5	1	5	0	0	0	355	332	15	172906312	173208232	0	2	
4	0.00122386	1	3.9951	1	1	4	0	0	0	352	332	14	173154256	173615632	0	2	
8	0.00489544	1	7.99021	4	1	2	0	0	0	325	331	19	174369288	175669312	0	127	
80	0.0477305	2	79.9045	39	0	2	0	0	0	315	332	21	174370856	175669312	1	127	
6	0.00244772	1	5.99266	2	1	3	0	0	0	319	334	19	173745680	174370856	0	1	
6	0.00367158	1	5.99266	3	1	2	0	0	0	325	336	19	174370968	175669312	0	127	
8	0.00489544	1	7.99021	4	1	2	0	0	0	324	339	21	174431624	175669312	0	127	
80	0.0416112	3	79.9168	34	0	2	0	0	0	334	346	22	174537368	175669312	1	127	
34	0.0134625	2	33.9596	11	0	3	0	0	0	333	346	22	173855368	174537368	1	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	332	345	22	173381152	173855368	0	1	
2	0.00122386	1	1.99755	1	1	2	0	0	0	359	390	21	174502024	175669312	0	127	
2	0.00122386	1	1.99755	1	1	2	0	0	0	360	391	21	174502808	175669312	0	127	
439	0.166445	8	438.667	136	0	2	0	0	0	372	396	25	174683904	175669312	2	127	
25	0.00979088	2	24.9706	8	0	3	0	0	0	366	389	21	173833312	174683904	1	2	
4	0.00122386	1	3.9951	1	1	4	0	0	0	365	388	21	173363768	173833312	0	1	
270	0.0685362	7	269.794	56	0	3	0	0	0	370	397	25	173946208	174683904	1	2	
213	0.0452828	6	212.819	37	0	4	0	0	0	367	394	25	173436808	173946208	1	1	
173	0.0330442	5	172.835	27	0	5	0	0	0	370	392	25	173085776	173436808	1	1	
138	0.0244772	4	137.853	20	0	6	0	0	0	370	396	25	172835320	173085776	1	1	
72	0.0110147	3	71.9229	9	0	7	0	0	0	370	394	24	172648456	172835320	1	1	
58	0.00856702	2	57.9315	7	0	8	0	0	0	370	395	25	172505160	172648456	1	1	
18	0.00244772	1	17.978	2	1	9	0	0	0	370	394	25	172392560	172505160	0	1	
54	0.0305965	2	53.9388	25	0	2	0	0	0	382	333	21	174431288	175669312	1	127	
12	0.00489544	1	11.9853	4	1	3	0	0	0	378	334	20	173782600	174431288	0	1	
40	0.0195818	3	39.9608	16	0	2	0	0	0	383	355	19	174379552	175669312	1	127	
22	0.00856702	2	21.9743	7	0	3	0	0	0	382	354	19	173751608	174379552	1	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	381	354	19	173305032	173751608	0	1	
232	0.100357	4	231.799	82	0	2	0	0	0	314	419	17	174283808	175669312	2	127	
22	0.00856702	2	21.9743	7	0	3	0	0	0	314	418	16	173646016	174283808	1	2	
4	0.00122386	1	3.9951	1	1	4	0	0	0	313	418	16	173230776	173646016	0	1	
128	0.0416112	3	127.875	34	0	3	0	0	0	317	415	17	173683120	174283808	1	2	
86	0.0244772	2	85.9021	20	0	4	0	0	0	320	415	17	173256960	173683120	2	1	
15	0.00367158	1	14.9816	3	1	5	0	0	0	317	414	16	172944112	173256960	0	2	
15	0.00367158	1	14.9816	3	1	5	0	0	0	319	414	17	172964984	173256960	0	2	
156	0.0807748	3	155.838	66	0	2	0	0	0	323	406	19	174400680	175669312	2	127	
33	0.0134625	1	32.9596	11	1	3	0	0	0	325	406	18	173640752	174400680	0	2	
33	0.0122386	2	32.9633	10	0	3	0	0	0	323	406	18	173725512	174400680	1	2	
12	0.00367158	1	11.9853	3	1	4	0	0	0	321	405	18	173285648	173725512	0	1	
11677	2.78428	27	11671.4	2275	0	2	0	0	0	337	354	22	174540400	175669312	10	127	
90	0.0330442	2	89.9009	27	0	3	0	0	0	335	368	18	173667032	174540400	1	10	
36	0.0110147	1	35.9559	9	1	4	0	0	0	334	368	18	173214576	173667032	0	1	
1991	0.44059	13	1989.68	360	0	3	0	0	0	337	361	17	173665576	174540400	2	10	
1602	0.293726	12	1600.83	240	0	4	0	0	0	338	357	17	173245280	173665576	1	2	
1374	0.223966	11	1372.88	183	0	5	0	0	0	339	360	17	172932776	173245280	2	1	
6	0.00122386	1	5.99266	1	1	6	0	0	0	338	359	17	172738120	172932776	0	2	
1123	0.162773	10	1122.02	133	0	6	0	0	0	338	363	16	172722576	172932776	1	2	
919	0.121162	9	918.152	99	0	7	0	0	0	339	363	16	172567624	172722576	1	1	
709	0.0844463	8	708.324	69	0	8	0	0	0	337	362	13	172430336	172567624	1	1	
605	0.0685362	7	604.383	56	0	9	0	0	0	338	363	15	172333848	172430336	2	1	
329	0.0330442	6	328.67	27	0	10	0	0	0	339	360	13	172245616	172333848	1	2	
249	0.0232533	5	248.744	19	0	11	0	0	0	336	361	13	172187104	172245616	1	1	
227	0.0208056	4	226.75	17	0	12	0	0	0	338	359	12	172143280	172187104	1	1	
191	0.017134	3	190.777	14	0	13	0	0	0	338	360	13	172104312	172143280	1	1	
87	0.00734316	2	86.8972	6	0	14	0	0	0	337	359	12	172069896	172104312	1	1	
45	0.00367158	1	44.9449	3	1	15	0	0	0	337	359	13	172040032	172069896	0	1	
105	0.0122386	2	104.878	10	0	10	0	0	0	341	361	14	172261072	172333848	2	2	
22	0.00244772	1	21.9731	2	1	11	0	0	0	341	360	14	172192368	172261072	0	2	
33	0.00367158	1	32.9596	3	1	11	0	0	0	339	362	15	172198808	172261072	0	2	
83	0.0220295	3	82.9119	18	0	4	0	0	0	338	354	11	173094944	173665576	1	2	
43	0.00979088	2	42.951	8	0	5	0	0	0	336	354	10	151305184	173094944	1	1	
18	0.00367158	1	17.978	3	1	6	0	0	0	337	354	10	151307672	151305184	0	1	
127	0.0465067	3	126.86	38	0	3	0	0	0	344	368	12	173454888	174540400	1	10	
40	0.0110147	2	39.9559	9	0	4	0	0	0	341	368	10	151230080	173454888	1	1	
20	0.00489544	1	19.9755	4	1	5	0	0	0	341	367	10	150190320	151230080	0	1	
5484	0.761241	26	5481.72	622	0	3	0	0	0	353	371	19	173756024	174540400	1	10	
5142	0.621721	25	5139.51	508	0	4	0	0	0	347	366	19	173308760	173756024	1	1	
4826	0.525036	24	4823.37	429	0	5	0	0	0	352	370	19	173000312	173308760	1	1	
4516	0.449157	23	4513.31	367	0	6	0	0	0	355	370	18	172770760	173000312	1	1	
4234	0.391635	22	4231.26	320	0	7	0	0	0	355	365	18	172601736	172770760	1	1	
3982	0.347576	21	3979.22	284	0	8	0	0	0	352	369	19	172467720	172601736	1	1	
3718	0.307189	20	3715.24	251	0	9	0	0	0	352	363	19	172364696	172467720	1	1	
3493	0.276592	19	3490.23	226	0	10	0	0	0	353	367	19	172284608	172364696	1	1	
3163	0.236205	18	3160.4	193	0	11	0	0	0	352	369	18	172218816	172284608	1	1	
2943	0.211728	17	2940.46	173	0	12	0	0	0	354	365	18	172166424	172218816	1	1	
2631	0.179907	16	2628.66	147	0	13	0	0	0	352	362	17	172126408	172166424	1	1	
2436	0.16155	15	2433.74	132	0	14	0	0	0	352	368	16	172088000	172126408	1	1	
2198	0.140744	14	2195.89	115	0	15	0	0	0	354	365	17	172055264	172088000	1	1	
1928	0.118714	13	1926.1	97	0	16	0	0	0	355	366	14	172030216	172055264	1	1	
1704	0.10158	12	1702.27	83	0	17	0	0	0	351	367	19	172010320	172030216	2	1	
18	0.00122386	1	17.978	1	1	18	0	0	0	354	365	14	171985760	172010320	0	2	
1363	0.0771032	11	1361.61	63	0	18	0	0	0	352	363	16	171990984	172010320	1	2	
1219	0.0673123	10	1217.72	55	0	19	0	0	0	349	366	17	171975456	171990984	1	1	
1010	0.0538498	9	1008.92	44	0	20	0	0	0	353	366	17	171961720	171975456	1	1	
910	0.0477305	8	908.998	39	0	21	0	0	0	353	365	17	171950736	171961720	1	1	
679	0.0342681	7	678.246	28	0	22	0	0	0	352	367	18	171939688	171950736	1	1	
547	0.0269249	6	546.381	22	0	23	0	0	0	351	364	16	171929048	171939688	1	1	
478	0.0232533	5	477.442	19	0	24	0	0	0	352	366	18	171919344	171929048	1	1	
334	0.0159102	4	333.602	13	0	25	0	0	0	350	366	17	171909488	171919344	1	1	
134	0.0061193	3	133.841	5	0	26	0	0	0	352	366	17	171900344	171909488	1	1	
82	0.00367158	2	81.9009	3	0	27	0	0	0	351	366	18	171894632	171900344	1	1	
28	0.00122386	1	27.9657	1	1	28	0	0	0	351	365	17	171888064	171894632	0	1	
82	0.0281488	3	81.9156	23	0	3	0	0	0	348	364	11	173454552	174540400	1	10	
40	0.0110147	2	39.9559	9	0	4	0	0	0	350	363	11	173097032	173454552	1	1	
20	0.00489544	1	19.9755	4	1	5	0	0	0	349	363	11	172844608	173097032	0	1	
24	0.00979088	1	23.9706	8	1	3	0	0	0	343	370	15	173549264	174540400	0	10	
2001	0.436918	16	1999.69	357	0	3	0	0	0	343	352	20	173786424	174540400	1	10	
1683	0.307189	15	1681.77	251	0	4	0	0	0	344	353	19	173332168	173786424	1	1	
1439	0.232533	14	1437.84	190	0	5	0	0	0	343	352	19	172977552	173332168	1	1	
1174	0.167669	13	1172.99	137	0	6	0	0	0	342	353	17	172754048	172977552	1	1	
970	0.126058	12	969.118	103	0	7	0	0	0	343	353	18	172590528	172754048	2	1	
104	0.0146863	3	103.883	12	0	8	0	0	0	345	353	17	172459168	172590528	1	2	
56	0.00734316	2	55.9339	6	0	9	0	0	0	343	353	17	172350480	172459168	1	1	
20	0.00244772	1	19.9755	2	1	10	0	0	0	344	353	17	172274152	172350480	0	1	
663	0.0758793	11	662.393	62	0	8	0	0	0	346	353	15	172428656	172590528	1	2	
543	0.0575214	10	542.482	47	0	9	0	0	0	348	353	14	172323520	172428656	1	1	
444	0.044059	9	443.559	36	0	10	0	0	0	347	351	14	172251440	172323520	1	1	
364	0.0342681	8	363.623	28	0	11	0	0	0	347	353	14	172191584	172251440	1	1	
254	0.0220295	7	253.736	18	0	12	0	0	0	348	351	12	172142608	172191584	1	1	
194	0.0159102	6	193.793	13	0	13	0	0	0	345	352	13	172103864	172142608	1	1	
168	0.0134625	5	167.812	11	0	14	0	0	0	348	352	12	172069224	172103864	1	1	
112	0.00856702	4	111.871	7	0	15	0	0	0	347	351	13	172041040	172069224	1	1	
67	0.00489544	3	66.9217	4	0	16	0	0	0	346	352	13	172018048	172041040	1	1	
35	0.00244772	2	34.9584	2	0	17	0	0	0	348	352	13	171999608	172018048	1	1	
18	0.00122386	1	17.978	1	1	18	0	0	0	347	352	13	171983072	171999608	0	1	
352	0.102804	7	351.692	84	0	3	0	0	0	336	354	21	173824696	174540400	2	10	
20	0.0061193	1	19.9755	5	1	4	0	0	0	332	359	19	173305832	173824696	0	2	
209	0.0465067	6	208.814	38	0	4	0	0	0	336	353	21	173357968	173824696	1	2	
157	0.0305965	5	156.847	25	0	5	0	0	0	337	352	20	173014368	173357968	1	1	
107	0.0183579	4	106.89	15	0	6	0	0	0	335	354	20	172783296	173014368	1	1	
71	0.0110147	3	70.9229	9	0	7	0	0	0	334	351	20	172610728	172783296	1	1	
50	0.00734316	2	49.9413	6	0	8	0	0	0	334	353	20	172474376	172610728	1	1	
18	0.00244772	1	17.978	2	1	9	0	0	0	335	353	20	172370056	172474376	0	1	
28	0.0110147	2	27.967	9	0	3	0	0	0	357	372	20	173792088	174540400	1	10	
4	0.00122386	1	3.9951	1	1	4	0	0	0	355	371	20	173335336	173792088	0	1	
12	0.00489544	1	11.9853	4	1	3	0	0	0	341	348	21	173823896	174540400	0	10	
16	0.00979088	1	15.9804	8	1	2	0	0	0	380	344	12	148106984	175669312	0	127	
47032	5.85495	121	47020.3	4784	0	2	0	1	0	365	387	25	174681440	175669312	7	127	
135	0.044059	3	134.868	36	0	3	0	0	0	365	386	25	173943968	174681440	1	7	
90	0.0257011	2	89.8972	21	0	4	0	0	0	364	387	25	173434456	173943968	1	1	
30	0.00734316	1	29.9633	6	1	5	0	0	0	364	386	25	173073896	173434456	0	1	
43038	3.8931	120	43026.3	3181	0	3	0	1	0	369	377	23	173862136	174681440	7	7	
929	0.205608	8	928.178	168	0	4	0	0	0	357	386	22	173385072	173862136	1	7	
701	0.135848	7	700.321	111	0	5	0	0	0	359	386	22	173050016	173385072	2	1	
473	0.0819986	6	472.508	67	0	6	0	0	0	359	385	22	172808424	173050016	2	2	
234	0.0354919	5	233.752	29	0	7	0	0	0	359	384	22	172630736	172808424	1	2	
143	0.0195818	4	142.843	16	0	8	0	0	0	359	382	21	172483088	172630736	1	1	
95	0.0122386	3	94.8899	10	0	9	0	0	0	359	383	20	172377208	172483088	1	1	
41	0.00489544	2	40.951	4	0	10	0	0	0	357	383	21	172292960	172377208	1	1	
11	0.00122386	1	10.9865	1	1	11	0	0	0	358	383	21	172224864	172292960	0	1	
65	0.0110147	2	64.9229	9	0	7	0	0	0	364	382	20	172612856	172808424	1	2	
16	0.00244772	1	15.9804	2	1	8	0	0	0	365	381	19	172469080	172612856	0	1	
38	0.00734316	2	37.9559	6	0	6	0	0	0	366	377	20	172784544	173050016	1	2	
14	0.00244772	1	13.9829	2	1	7	0	0	0	367	377	20	172612408	172784544	0	1	
94	0.0269249	2	93.8923	22	0	4	0	0	0	378	377	16	173217488	173862136	2	7	
25	0.0061193	1	24.9694	5	1	5	0	0	0	379	375	16	172914112	173217488	0	2	
5	0.00122386	1	4.99388	1	1	5	0	0	0	379	376	15	172914784	173217488	0	2	
25	0.00734316	2	24.9706	6	0	4	0	0	0	382	352	14	173156944	173862136	1	7	
5	0.00122386	1	4.99388	1	1	5	0	0	0	381	350	14	172888880	173156944	0	1	
39792	2.80264	119	39780.8	2290	0	4	0	1	0	388	352	20	173332280	173862136	2	7	
38340	2.36083	118	38328.2	1929	0	5	0	1	0	388	351	20	172998072	173332280	9	2	
67	0.0122386	3	66.9266	10	0	6	0	0	0	370	375	18	172757376	172998072	1	9	
37	0.0061193	2	36.9572	5	0	7	0	0	0	371	375	18	172592720	172757376	1	1	
16	0.00244772	1	15.9804	2	1	8	0	0	0	371	376	18	172460528	172592720	0	1	
70	0.0134625	2	69.9192	11	0	6	0	0	0	374	373	16	172724048	172998072	1	9	
28	0.00489544	1	27.9657	4	1	7	0	0	0	372	373	16	172568760	172724048	0	1	
36601	1.9594	117	36589.2	1601	0	6	0	1	0	368	366	17	172738232	172998072	3	9	
67	0.0110147	2	66.9229	9	0	7	0	0	0	388	357	14	172539608	172738232	1	3	
32	0.00489544	1	31.9608	4	1	8	0	0	0	389	356	14	172419152	172539608	0	1	
7	0.00122386	1	6.99143	1	1	7	0	0	0	368	355	9	158773528	172738232	0	3	
35645	1.76725	116	35632.6	1444	0	7	0	1	0	382	358	17	172580336	172738232	1	3	
34770	1.61427	115	34757.1	1319	0	8	0	1	0	378	361	16	172440536	172580336	1	1	
34058	1.50535	114	34044.5	1230	0	9	0	1	0	376	360	16	172342264	172440536	1	1	
33320	1.40499	113	33306	1148	0	10	0	1	0	377	360	16	172267720	172342264	1	1	
32700	1.32911	112	32685.4	1086	0	11	0	1	0	381	357	16	172205304	172267720	1	1	
31776	1.22631	111	31761.3	1002	0	12	0	1	0	374	362	15	172156048	172205304	1	1	
30840	1.13085	110	30825.3	924	0	13	0	1	0	377	364	15	172117936	172156048	1	1	
29878	1.04028	109	29863.4	850	0	14	0	1	0	378	356	15	172081056	172117936	1	1	
29066	0.969297	108	29051.5	792	0	15	0	1	0	381	360	16	172050000	172081056	1	1	
28181	0.897089	107	28166.6	733	0	16	0	1	0	381	359	16	172025624	172050000	3	1	
